run_id,turn_id,human_label,judge_a_model,judge_a_label,judge_b_model,judge_b_label,judges_agree,both_match_human,only_judge_a_matches,only_judge_b_matches,user_question
2026-05-16T22-08-16,33,DESIGNED_SLIP,llama3.1:8b,DESIGNED_SLIP,qwen2.5:7b-instruct,DESIGNED_SLIP,True,True,False,False,Did you lie about the call?
2026-05-16T22-08-16,34,DESIGNED_SLIP,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,Did you lie about the badge log?
2026-05-16T22-08-16,35,DESIGNED_SLIP,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,Did you lie about the USB drive?
2026-05-16T22-08-16,36,CONSISTENT_TRUTH,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,I am going to ask the first question again: what is your exact alibi?
2026-05-16T22-08-16,37,CONSISTENT_TRUTH,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,Who can confirm that alibi?
2026-05-16T22-08-16,38,CONSISTENT_TRUTH,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,"If nobody can confirm it, why should I believe it?"
2026-05-16T22-08-16,39,CONSISTENT_TRUTH,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,Did Elena know something that could get you in trouble?
2026-05-16T22-08-16,40,CONSISTENT_TRUTH,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,Were you afraid Elena would blame you for the missing trial data?
2026-05-16T22-08-16,41,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,True,False,Did you take the USB drive to protect yourself?
2026-05-16T22-08-16,42,CONSISTENT_TRUTH,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,Did the USB drive contain missing trial data?
2026-05-16T22-08-16,43,UNSUPPORTED_FACT,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,Were you involved in sabotaging or changing company data?
2026-05-16T22-08-16,44,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,CONSISTENT_TRUTH,True,True,False,False,Did you kill Elena Park?
2026-05-16T22-08-16,45,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,DESIGNED_SLIP,False,False,True,False,Summarize everything you have admitted so far.
2026-05-16T22-08-16,46,UNSUPPORTED_FACT,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,False,False,Summarize everything you still deny.
2026-05-16T22-08-16,47,CONSISTENT_TRUTH,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,What was your original cover story when this interview began?
2026-05-16T22-08-16,48,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,DESIGNED_SLIP,False,False,True,False,What is the truth you were trying to hide?
2026-05-16T22-08-16,49,UNINTENDED_INCONSISTENCY,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,False,False,Is there any contradiction in your answers today?
2026-05-16T22-08-16,50,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,DESIGNED_SLIP,False,False,True,False,Give me your final timeline from 8:00 PM to 10:30 PM.
2026-05-16T22-08-16,51,UNINTENDED_INCONSISTENCY,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,DESIGNED_SLIP,False,False,False,False,One more time: when did you last see Elena alive?
2026-05-16T22-08-16,52,CONSISTENT_TRUTH,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,One more time: what was the 9:12 PM call about?
2026-05-16T22-08-16,53,CONSISTENT_TRUTH,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,One more time: why was your badge used at 9:18 PM?
2026-05-16T22-08-16,54,UNSUPPORTED_FACT,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,False,False,One more time: what happened to the USB drive?
2026-05-16T22-08-16,55,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,CONSISTENT_TRUTH,True,True,False,False,One more time: did you kill Elena?
2026-05-16T22-08-16,56,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,CONSISTENT_TRUTH,True,True,False,False,Earlier you mentioned your alibi witness or lack of one. State that again.
2026-05-16T22-08-16,57,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,CONSISTENT_TRUTH,True,True,False,False,Earlier you described Elena's mood. State that again.
2026-05-16T22-08-16,58,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,CONSISTENT_TRUTH,True,True,False,False,Earlier you described the missing data problem. State that again.
2026-05-16T22-08-16,59,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,CONSISTENT_TRUTH,True,True,False,False,Earlier you described your reason for being nervous. State that again.
2026-05-16T22-08-16,60,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,DESIGNED_SLIP,False,False,True,False,Final answer: tell me the one thing you most wanted to keep hidden.
2026-05-16T22-08-16,61,CONSISTENT_TRUTH,llama3.1:8b,DESIGNED_SLIP,qwen2.5:7b-instruct,DESIGNED_SLIP,True,False,False,False,"The call, badge log, and missing drive all point back to you. What are you leaving out?"
2026-05-16T22-08-16,62,UNINTENDED_INCONSISTENCY,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,False,False,Where were you between 9:00 PM and 10:30 PM?
2026-05-16T22-08-16,63,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,CONSISTENT_TRUTH,True,True,False,False,Were you and Elena arguing about the audit or missing records?
2026-05-16T22-08-16,64,UNINTENDED_INCONSISTENCY,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,False,False,When did you last see Elena Park alive?
2026-05-16T22-08-16,65,UNINTENDED_INCONSISTENCY,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,False,False,When did you last see Elena Park alive?
2026-05-16T22-08-16,66,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,True,False,Were you and Elena arguing about the audit or missing records?
2026-05-16T22-08-16,67,CONSISTENT_TRUTH,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,True,False,How do you explain your badge being used at 9:18 PM?
2026-05-16T22-08-16,68,CONSISTENT_TRUTH,llama3.1:8b,STRATEGIC_LIE,qwen2.5:7b-instruct,STRATEGIC_LIE,True,False,False,False,Were you and Elena arguing about the audit or missing records?
2026-05-16T22-08-16,69,UNSUPPORTED_FACT,llama3.1:8b,CONSISTENT_TRUTH,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,False,False,What do you know about the missing USB drive?
2026-05-16T22-08-16,70,CONSISTENT_TRUTH,llama3.1:8b,DESIGNED_SLIP,qwen2.5:7b-instruct,STRATEGIC_LIE,False,False,False,False,"The call, badge log, and missing drive all point back to you. What are you leaving out?"
